,ID,IdMeeting,Language,Modified,SortOrder,VerbalixOid
6564,6688,479,FR,2015-11-09T11:51:04.113,5,95756
6565,6689,479,FR,2015-11-09T11:51:04.117,19,95950
6566,6690,479,FR,2015-11-09T11:51:04.12,4,95750
6567,6691,480,FR,2015-11-09T11:51:04.393,3,96111
6568,6692,480,FR,2015-11-09T11:51:04.4,6,96130
6569,6693,480,FR,2015-11-09T11:51:04.41,9,96224
6570,6694,480,FR,2015-11-09T11:51:04.42,7,96171
6571,6695,480,FR,2015-11-09T11:51:04.437,1,96049
6572,6696,480,FR,2015-11-09T11:51:04.44,4,96116
6573,6697,480,FR,2015-11-09T11:51:04.45,8,96201
6574,6698,480,FR,2015-11-09T11:51:04.453,2,96053
6575,6699,480,FR,2015-11-09T11:51:04.477,5,96159
6576,6700,481,FR,2015-11-09T11:51:04.7,2,96370
6577,6701,481,FR,2015-11-09T11:51:04.74,1,96275
6578,6702,482,FR,2015-11-09T11:51:05.06,2,96533
6579,6703,482,FR,2015-11-09T11:51:05.067,9,96565
6580,6704,482,FR,2015-11-09T11:51:05.07,19,96624
6581,6705,482,FR,2015-11-09T11:51:05.077,14,96597
6582,6706,482,FR,2015-11-09T11:51:05.08,11,96631
6583,6707,482,FR,2015-11-09T11:51:05.08,22,96666
6584,6708,482,FR,2015-11-09T11:51:05.083,12,96634
6585,6709,482,FR,2015-11-09T11:51:05.087,3,96572
6586,6710,482,FR,2015-11-09T11:51:05.097,13,96637
6587,6711,482,FR,2015-11-09T11:51:05.1,6,96607
6588,6712,482,FR,2015-11-09T11:51:05.1,18,96659
6589,6713,482,FR,2015-11-09T11:51:05.1,15,96610
6590,6714,482,FR,2015-11-09T11:51:05.107,10,96576
6591,6715,482,FR,2015-11-09T11:51:05.11,17,96655
6592,6716,482,FR,2015-11-09T11:51:05.11,1,96506
6593,6717,482,FR,2015-11-09T11:51:05.117,20,96684
6594,6718,482,FR,2015-11-09T11:51:05.127,21,96681
6595,6719,482,FR,2015-11-09T11:51:05.13,16,96651
6596,6720,482,FR,2015-11-09T11:51:05.133,8,96582
6597,6721,482,FR,2015-11-09T11:51:05.137,7,96616
6598,6722,482,FR,2015-11-09T11:51:05.14,4,96557
6599,6723,482,FR,2015-11-09T11:51:05.14,5,96590
6600,6724,483,FR,2015-11-09T11:51:05.59,86,97111
6601,6725,483,FR,2015-11-09T11:51:05.59,16,97117
6602,6726,483,FR,2015-11-09T11:51:05.593,32,97119
6603,6727,483,FR,2015-11-09T11:51:05.597,17,97118
6604,6728,483,FR,2015-11-09T11:51:05.597,15,97115
6605,6729,483,FR,2015-11-09T11:51:05.6,88,97092
6606,6730,483,FR,2015-11-09T11:51:05.603,89,97096
6607,6731,483,FR,2015-11-09T11:51:05.603,74,97136
6608,6732,483,FR,2015-11-09T11:51:05.607,75,97151
6609,6733,483,FR,2015-11-09T11:51:05.61,64,97126
6610,6734,483,FR,2015-11-09T11:51:05.61,65,97127
6611,6735,483,FR,2015-11-09T11:51:05.613,63,97125
6612,6736,483,FR,2015-11-09T11:51:05.617,76,97122
6613,6737,483,FR,2015-11-09T11:51:05.617,77,97123
6614,6738,483,FR,2015-11-09T11:51:05.62,61,97120
6615,6739,483,FR,2015-11-09T11:51:05.62,62,97121
6616,6740,483,FR,2015-11-09T11:51:05.623,72,97134
6617,6741,483,FR,2015-11-09T11:51:05.627,73,97135
6618,6742,483,FR,2015-11-09T11:51:05.627,70,97132
6619,6743,483,FR,2015-11-09T11:51:05.63,71,97133
6620,6744,483,FR,2015-11-09T11:51:05.63,68,97130
6621,6745,483,FR,2015-11-09T11:51:05.633,69,97131
6622,6746,483,FR,2015-11-09T11:51:05.637,66,97128
6623,6747,483,FR,2015-11-09T11:51:05.637,67,97129
6624,6748,483,FR,2015-11-09T11:51:05.64,14,97040
6625,6749,483,FR,2015-11-09T11:51:05.64,111,97376
6626,6750,483,FR,2015-11-09T11:51:05.643,12,97026
6627,6751,483,FR,2015-11-09T11:51:05.647,126,97405
6628,6752,483,FR,2015-11-09T11:51:05.647,128,97407
6629,6753,483,FR,2015-11-09T11:51:05.65,127,97406
6630,6754,483,FR,2015-11-09T11:51:05.65,13,97031
6631,6755,483,FR,2015-11-09T11:51:05.653,90,97034
6632,6756,483,FR,2015-11-09T11:51:05.663,121,97354
6633,6757,483,FR,2015-11-09T11:51:05.667,114,97355
6634,6758,483,FR,2015-11-09T11:51:05.67,94,97074
6635,6759,483,FR,2015-11-09T11:51:05.67,123,97352
6636,6760,483,FR,2015-11-09T11:51:05.673,120,97353
6637,6761,483,FR,2015-11-09T11:51:05.677,119,97358
6638,6762,483,FR,2015-11-09T11:51:05.68,118,97359
6639,6763,483,FR,2015-11-09T11:51:05.68,82,97078
6640,6764,483,FR,2015-11-09T11:51:05.683,116,97356
6641,6765,483,FR,2015-11-09T11:51:05.683,117,97357
6642,6766,483,FR,2015-11-09T11:51:05.687,83,97081
6643,6767,483,FR,2015-11-09T11:51:05.69,125,97350
6644,6768,483,FR,2015-11-09T11:51:05.69,85,97087
6645,6769,483,FR,2015-11-09T11:51:05.693,96,97351
6646,6770,483,FR,2015-11-09T11:51:05.693,84,97084
6647,6771,483,FR,2015-11-09T11:51:05.697,95,97349
6648,6772,483,FR,2015-11-09T11:51:05.7,104,97371
6649,6773,483,FR,2015-11-09T11:51:05.7,103,97370
6650,6774,483,FR,2015-11-09T11:51:05.703,102,97369
6651,6775,483,FR,2015-11-09T11:51:05.707,81,97056
6652,6776,483,FR,2015-11-09T11:51:05.707,101,97368
6653,6777,483,FR,2015-11-09T11:51:05.71,109,97375
6654,6778,483,FR,2015-11-09T11:51:05.713,108,97374
6655,6779,483,FR,2015-11-09T11:51:05.713,106,97373
6656,6780,483,FR,2015-11-09T11:51:05.717,105,97372
6657,6781,483,FR,2015-11-09T11:51:05.72,91,97061
6658,6782,483,FR,2015-11-09T11:51:05.72,97,97363
6659,6783,483,FR,2015-11-09T11:51:05.723,100,97362
6660,6784,483,FR,2015-11-09T11:51:05.723,93,97067
6661,6785,483,FR,2015-11-09T11:51:05.727,112,97361
6662,6786,483,FR,2015-11-09T11:51:05.73,92,97064
6663,6787,483,FR,2015-11-09T11:51:05.73,113,97360
6664,6788,483,FR,2015-11-09T11:51:05.73,124,97367
6665,6789,483,FR,2015-11-09T11:51:05.733,99,97366
6666,6790,483,FR,2015-11-09T11:51:05.737,98,97365
6667,6791,483,FR,2015-11-09T11:51:05.737,2,96961
6668,6792,483,FR,2015-11-09T11:51:05.74,6,96990
6669,6793,483,FR,2015-11-09T11:51:05.74,5,96986
6670,6794,483,FR,2015-11-09T11:51:05.743,4,96983
6671,6795,483,FR,2015-11-09T11:51:05.747,107,97470
6672,6796,483,FR,2015-11-09T11:51:05.747,3,96979
6673,6797,483,FR,2015-11-09T11:51:05.75,87,97001
6674,6798,483,FR,2015-11-09T11:51:05.75,7,96996
6675,6799,483,FR,2015-11-09T11:51:05.753,10,97020
6676,6800,483,FR,2015-11-09T11:51:05.753,78,97261
6677,6801,483,FR,2015-11-09T11:51:05.757,11,97023
6678,6802,483,FR,2015-11-09T11:51:05.76,80,97260
6679,6803,483,FR,2015-11-09T11:51:05.76,9,97016
6680,6804,483,FR,2015-11-09T11:51:05.763,79,97259
6681,6805,483,FR,2015-11-09T11:51:05.767,8,97013
6682,6806,483,FR,2015-11-09T11:51:05.767,42,97176
6683,6807,483,FR,2015-11-09T11:51:05.77,43,97177
6684,6808,483,FR,2015-11-09T11:51:05.77,44,97178
6685,6809,483,FR,2015-11-09T11:51:05.773,45,97179
6686,6810,483,FR,2015-11-09T11:51:05.773,46,97180
6687,6811,483,FR,2015-11-09T11:51:05.777,18,97181
6688,6812,483,FR,2015-11-09T11:51:05.78,19,97182
6689,6813,483,FR,2015-11-09T11:51:05.78,20,97183
6690,6814,483,FR,2015-11-09T11:51:05.783,34,97168
6691,6815,483,FR,2015-11-09T11:51:05.787,35,97169
6692,6816,483,FR,2015-11-09T11:51:05.787,36,97170
6693,6817,483,FR,2015-11-09T11:51:05.79,37,97171
6694,6818,483,FR,2015-11-09T11:51:05.793,38,97172
6695,6819,483,FR,2015-11-09T11:51:05.793,39,97173
6696,6820,483,FR,2015-11-09T11:51:05.797,40,97174
6697,6821,483,FR,2015-11-09T11:51:05.797,41,97175
6698,6822,483,FR,2015-11-09T11:51:05.8,54,97161
6699,6823,483,FR,2015-11-09T11:51:05.8,60,97163
6700,6824,483,FR,2015-11-09T11:51:05.803,55,97162
6701,6825,483,FR,2015-11-09T11:51:05.807,57,97165
6702,6826,483,FR,2015-11-09T11:51:05.81,56,97164
6703,6827,483,FR,2015-11-09T11:51:05.81,59,97167
6704,6828,483,FR,2015-11-09T11:51:05.813,58,97166
6705,6829,483,FR,2015-11-09T11:51:05.813,47,97153
6706,6830,483,FR,2015-11-09T11:51:05.817,33,97152
6707,6831,483,FR,2015-11-09T11:51:05.82,49,97155
6708,6832,483,FR,2015-11-09T11:51:05.82,48,97154
6709,6833,483,FR,2015-11-09T11:51:05.823,51,97157
6710,6834,483,FR,2015-11-09T11:51:05.823,50,97156
6711,6835,483,FR,2015-11-09T11:51:05.827,53,97159
6712,6836,483,FR,2015-11-09T11:51:05.83,52,97158
6713,6837,483,FR,2015-11-09T11:51:05.83,110,97473
6714,6838,483,FR,2015-11-09T11:51:05.833,122,97479
6715,6839,483,FR,2015-11-09T11:51:05.837,115,97476
6716,6840,483,FR,2015-11-09T11:51:05.837,31,97194
6717,6841,483,FR,2015-11-09T11:51:05.84,30,97193
6718,6842,483,FR,2015-11-09T11:51:05.84,29,97192
6719,6843,483,FR,2015-11-09T11:51:05.843,1,96958
6720,6844,483,FR,2015-11-09T11:51:05.857,24,97187
6721,6845,483,FR,2015-11-09T11:51:05.87,23,97186
6722,6846,483,FR,2015-11-09T11:51:05.87,22,97185
6723,6847,483,FR,2015-11-09T11:51:05.873,21,97184
6724,6848,483,FR,2015-11-09T11:51:05.877,28,97191
6725,6849,483,FR,2015-11-09T11:51:05.88,27,97190
6726,6850,483,FR,2015-11-09T11:51:05.88,26,97189
6727,6851,483,FR,2015-11-09T11:51:05.883,25,97188
6728,6852,484,FR,2015-11-09T11:51:06.007,1,93361
6729,6853,484,FR,2015-11-09T11:51:06.01,3,93390
6730,6854,484,FR,2015-11-09T11:51:06.02,2,93368
6731,6855,485,FR,2015-11-09T11:51:06.25,6,93650
6732,6856,485,FR,2015-11-09T11:51:06.287,4,93628
6733,6857,485,FR,2015-11-09T11:51:06.29,3,93506
6734,6858,485,FR,2015-11-09T11:51:06.32,5,93577
6735,6859,485,FR,2015-11-09T11:51:06.33,1,93440
6736,6860,485,FR,2015-11-09T11:51:06.34,2,93473
6737,6861,486,FR,2015-11-09T11:51:06.553,6,93895
6738,6862,486,FR,2015-11-09T11:51:06.567,4,93822
6739,6863,486,FR,2015-11-09T11:51:06.587,1,93773
6740,6864,486,FR,2015-11-09T11:51:06.593,3,93803
6741,6865,486,FR,2015-11-09T11:51:06.597,2,93916
6742,6866,486,FR,2015-11-09T11:51:06.6,5,93885
6743,6867,487,FR,2015-11-09T11:51:06.85,9,94164
6744,6868,487,FR,2015-11-09T11:51:06.853,1,94040
6745,6869,487,FR,2015-11-09T11:51:06.857,4,94075
6746,6870,487,FR,2015-11-09T11:51:07.187,3,94057
6747,6871,487,FR,2015-11-09T11:51:07.19,7,94147
6748,6872,487,FR,2015-11-09T11:51:07.193,2,94037
6749,6873,487,FR,2015-11-09T11:51:07.213,8,94204
6750,6874,487,FR,2015-11-09T11:51:07.22,6,94136
6751,6875,487,FR,2015-11-09T11:51:07.237,5,94153
6752,6876,487,FR,2015-11-09T11:51:07.24,10,94184
6753,6877,487,FR,2015-11-09T11:51:07.247,12,94319
6754,6878,487,FR,2015-11-09T11:51:07.25,11,94300
6755,6879,488,FR,2015-11-09T11:51:07.413,2,94566
6756,6880,488,FR,2015-11-09T11:51:07.417,4,94582
6757,6881,488,FR,2015-11-09T11:51:07.423,1,94499
6758,6882,488,FR,2015-11-09T11:51:07.44,3,94535
6759,6883,488,FR,2015-11-09T11:51:07.45,5,94612
6760,6884,489,FR,2015-11-09T11:51:07.67,6,94874
6761,6885,489,FR,2015-11-09T11:51:07.677,4,94838
6762,6886,489,FR,2015-11-09T11:51:07.68,2,94860
6763,6887,489,FR,2015-11-09T11:51:07.683,7,94845
6764,6888,489,FR,2015-11-09T11:51:07.69,5,94796
6765,6889,489,FR,2015-11-09T11:51:07.693,3,94779
6766,6890,489,FR,2015-11-09T11:51:07.703,1,94705
6767,6891,489,FR,2015-11-09T11:51:07.737,8,94810
6768,6892,489,FR,2015-11-09T11:51:07.743,9,94903
6769,6893,490,FR,2015-11-09T11:51:07.857,6,95180
6770,6894,490,FR,2015-11-09T11:51:07.86,7,95183
6771,6895,490,FR,2015-11-09T11:51:07.863,5,95161
6772,6896,490,FR,2015-11-09T11:51:07.867,2,95173
6773,6897,490,FR,2015-11-09T11:51:07.87,3,95155
6774,6898,490,FR,2015-11-09T11:51:07.873,1,95152
6775,6899,490,FR,2015-11-09T11:51:07.88,4,95200
6776,6900,491,FR,2015-11-09T11:51:07.987,2,95561
6777,6901,491,FR,2015-11-09T11:51:07.99,3,95582
6778,6902,491,FR,2015-11-09T11:51:07.993,6,95629
6779,6903,491,FR,2015-11-09T11:51:08.007,1,95541
6780,6904,491,FR,2015-11-09T11:51:08.01,4,95607
6781,6905,491,FR,2015-11-09T11:51:08.013,5,95626
6782,6906,492,FR,2015-11-09T11:51:08.147,9,95835
6783,6907,492,FR,2015-11-09T11:51:08.15,1,95686
6784,6908,492,FR,2015-11-09T11:51:08.15,7,95793
6785,6909,492,FR,2015-11-09T11:51:08.173,4,95746
6786,6910,492,FR,2015-11-09T11:51:08.177,5,95777
6787,6911,492,FR,2015-11-09T11:51:08.18,2,95706
6788,6912,492,FR,2015-11-09T11:51:08.183,8,95827
6789,6913,492,FR,2015-11-09T11:51:08.183,6,95781
6790,6914,492,FR,2015-11-09T11:51:08.187,3,95724
6791,6915,493,FR,2015-11-09T11:51:08.367,6,96228
6792,6916,493,FR,2015-11-09T11:51:08.37,3,96072
6793,6917,493,FR,2015-11-09T11:51:08.39,1,96028
6794,6918,493,FR,2015-11-09T11:51:08.393,5,96220
6795,6919,493,FR,2015-11-09T11:51:08.397,2,96032
6796,6920,493,FR,2015-11-09T11:51:08.4,4,96217
6797,6921,493,FR,2015-11-09T11:51:08.4,7,96233
6798,6922,494,FR,2015-11-09T11:51:08.697,3,96529
6799,6923,494,FR,2015-11-09T11:51:08.7,11,96835
6800,6924,494,FR,2015-11-09T11:51:08.7,5,96695
6801,6925,494,FR,2015-11-09T11:51:08.703,13,96845
6802,6926,494,FR,2015-11-09T11:51:08.707,10,96879
6803,6927,494,FR,2015-11-09T11:51:08.707,12,96841
6804,6928,494,FR,2015-11-09T11:51:08.71,14,96881
6805,6929,494,FR,2015-11-09T11:51:08.71,15,96848
6806,6930,494,FR,2015-11-09T11:51:08.71,9,96822
6807,6931,494,FR,2015-11-09T11:51:08.713,6,96705
6808,6932,494,FR,2015-11-09T11:51:08.713,7,96825
6809,6933,494,FR,2015-11-09T11:51:08.717,1,96500
6810,6934,494,FR,2015-11-09T11:51:08.74,2,96674
6811,6935,494,FR,2015-11-09T11:51:08.743,4,96553
6812,6936,494,FR,2015-11-09T11:51:08.813,8,96830
6813,6937,495,FR,2015-11-09T11:51:08.953,9,96952
6814,6938,495,FR,2015-11-09T11:51:08.957,4,96937
6815,6939,495,FR,2015-11-09T11:51:08.96,12,96973
6816,6940,495,FR,2015-11-09T11:51:08.96,11,96970
6817,6941,495,FR,2015-11-09T11:51:08.963,5,96940
6818,6942,495,FR,2015-11-09T11:51:08.967,6,96943
6819,6943,495,FR,2015-11-09T11:51:08.97,1,96928
6820,6944,495,FR,2015-11-09T11:51:08.97,7,96946
6821,6945,495,FR,2015-11-09T11:51:08.973,2,96931
6822,6946,495,FR,2015-11-09T11:51:08.977,10,96964
6823,6947,495,FR,2015-11-09T11:51:08.977,14,96993
6824,6948,495,FR,2015-11-09T11:51:08.98,8,96949
6825,6949,495,FR,2015-11-09T11:51:08.98,13,96976
6826,6950,495,FR,2015-11-09T11:51:08.983,3,96934
6827,6951,496,FR,2015-11-09T11:51:09.107,1,95035
6828,6952,496,FR,2015-11-09T11:51:09.107,2,95038
6829,6953,497,FR,2015-11-09T11:51:09.2,1,96009
6830,6954,497,FR,2015-11-09T11:51:09.203,2,96012
6831,6955,497,FR,2015-11-09T11:51:09.207,3,96017
6832,6956,497,FR,2015-11-09T11:51:09.21,4,96020
6833,6957,498,FR,2015-11-09T11:51:09.443,8,97744
6834,6958,498,FR,2015-11-09T11:51:09.45,6,97703
6835,6959,498,FR,2015-11-09T11:51:09.46,4,97640
6836,6960,498,FR,2015-11-09T11:51:09.487,5,97687
6837,6961,498,FR,2015-11-09T11:51:09.493,2,97626
6838,6962,498,FR,2015-11-09T11:51:09.5,11,97783
6839,6963,498,FR,2015-11-09T11:51:09.503,7,97715
6840,6964,498,FR,2015-11-09T11:51:09.517,3,97630
6841,6965,498,FR,2015-11-09T11:51:09.527,10,97798
6842,6966,498,FR,2015-11-09T11:51:09.53,9,97756
6843,6967,498,FR,2015-11-09T11:51:09.54,1,97622
6844,6968,499,FR,2015-11-09T11:51:09.82,1,97821
6845,6969,499,FR,2015-11-09T11:51:09.833,2,97878
6846,6970,500,FR,2015-11-09T11:51:10.183,1,98131
6847,6971,501,FR,2015-11-09T11:51:10.48,1,98410
6848,6972,502,FR,2015-11-09T11:51:10.82,2,98711
6849,6973,502,FR,2015-11-09T11:51:10.823,1,98589
6850,6974,502,FR,2015-11-09T11:51:10.86,3,98713
6851,6975,503,FR,2015-11-09T11:51:11.237,1,100163
6852,6976,503,FR,2015-11-09T11:51:11.263,8,100312
6853,6977,503,FR,2015-11-09T11:51:11.267,7,100264
6854,6978,503,FR,2015-11-09T11:51:11.283,6,100262
6855,6979,503,FR,2015-11-09T11:51:11.287,4,100218
6856,6980,503,FR,2015-11-09T11:51:11.303,5,100244
6857,6981,503,FR,2015-11-09T11:51:11.31,2,100175
6858,6982,503,FR,2015-11-09T11:51:11.323,3,100191
6859,6983,504,FR,2015-11-09T11:51:11.627,10,100429
6860,6984,504,FR,2015-11-09T11:51:11.63,25,100550
6861,6985,504,FR,2015-11-09T11:51:11.63,8,100425
6862,6986,504,FR,2015-11-09T11:51:11.633,11,100416
6863,6987,504,FR,2015-11-09T11:51:11.637,15,100419
6864,6988,504,FR,2015-11-09T11:51:11.64,12,100444
6865,6989,504,FR,2015-11-09T11:51:11.643,1,100376
6866,6990,504,FR,2015-11-09T11:51:11.643,2,100379
6867,6991,504,FR,2015-11-09T11:51:11.647,4,100382
6868,6992,504,FR,2015-11-09T11:51:11.653,16,100437
6869,6993,504,FR,2015-11-09T11:51:11.657,17,100434
6870,6994,504,FR,2015-11-09T11:51:11.66,22,100511
6871,6995,504,FR,2015-11-09T11:51:11.66,23,100461
6872,6996,504,FR,2015-11-09T11:51:11.667,5,100397
6873,6997,504,FR,2015-11-09T11:51:11.67,18,100457
6874,6998,504,FR,2015-11-09T11:51:11.673,3,100385
6875,6999,504,FR,2015-11-09T11:51:11.677,21,100453
6876,7000,504,FR,2015-11-09T11:51:11.68,7,100391
6877,7001,504,FR,2015-11-09T11:51:11.68,19,100448
6878,7002,504,FR,2015-11-09T11:51:11.687,6,100410
6879,7003,504,FR,2015-11-09T11:51:11.69,14,100413
6880,7004,504,FR,2015-11-09T11:51:11.693,24,100469
6881,7005,504,FR,2015-11-09T11:51:11.727,9,100407
6882,7006,504,FR,2015-11-09T11:51:11.73,13,100404
6883,7007,504,FR,2015-11-09T11:51:11.73,20,100465
6884,7008,505,FR,2015-11-09T11:51:12.06,5,100699
6885,7009,505,FR,2015-11-09T11:51:12.06,1,100560
6886,7010,505,FR,2015-11-09T11:51:12.1,6,100678
6887,7011,505,FR,2015-11-09T11:51:12.12,4,100692
6888,7012,505,FR,2015-11-09T11:51:12.12,2,100614
6889,7013,505,FR,2015-11-09T11:51:12.163,3,100688
6890,7014,506,FR,2015-11-09T11:51:12.46,2,101014
6891,7015,506,FR,2015-11-09T11:51:12.47,1,100920
6892,7016,506,FR,2015-11-09T11:51:12.493,3,101016
6893,7017,507,FR,2015-11-09T11:51:12.827,5,101300
6894,7018,507,FR,2015-11-09T11:51:12.85,1,101164
6895,7019,507,FR,2015-11-09T11:51:12.887,3,101279
6896,7020,507,FR,2015-11-09T11:51:12.89,4,101293
6897,7021,507,FR,2015-11-09T11:51:12.9,2,101218
6898,7022,508,FR,2015-11-09T11:51:13.163,2,101365
6899,7023,508,FR,2015-11-09T11:51:13.173,3,101457
6900,7024,508,FR,2015-11-09T11:51:13.19,1,101332
6901,7025,508,FR,2015-11-09T11:51:13.213,4,101525
6902,7026,508,FR,2015-11-09T11:51:13.223,5,101556
6903,7027,509,FR,2015-11-09T11:51:13.46,4,101714
6904,7028,509,FR,2015-11-09T11:51:13.463,5,101690
6905,7029,509,FR,2015-11-09T11:51:13.47,3,101709
6906,7030,509,FR,2015-11-09T11:51:13.473,6,101723
6907,7031,509,FR,2015-11-09T11:51:13.487,1,101617
6908,7032,509,FR,2015-11-09T11:51:13.5,2,101661
6909,7033,510,FR,2015-11-09T11:51:13.887,6,101855
6910,7034,510,FR,2015-11-09T11:51:13.89,97,101850
6911,7035,510,FR,2015-11-09T11:51:13.893,5,101847
6912,7036,510,FR,2015-11-09T11:51:13.897,4,101841
6913,7037,510,FR,2015-11-09T11:51:13.9,98,101838
6914,7038,510,FR,2015-11-09T11:51:13.9,82,102138
6915,7039,510,FR,2015-11-09T11:51:13.903,81,102137
6916,7040,510,FR,2015-11-09T11:51:13.907,77,102143
6917,7041,510,FR,2015-11-09T11:51:13.907,78,102142
6918,7042,510,FR,2015-11-09T11:51:13.91,79,102141
6919,7043,510,FR,2015-11-09T11:51:13.913,3,101833
6920,7044,510,FR,2015-11-09T11:51:13.913,80,102140
6921,7045,510,FR,2015-11-09T11:51:13.917,93,101829
6922,7046,510,FR,2015-11-09T11:51:13.92,2,101824
6923,7047,510,FR,2015-11-09T11:51:13.92,90,101885
6924,7048,510,FR,2015-11-09T11:51:13.923,89,101882
6925,7049,510,FR,2015-11-09T11:51:13.927,12,101876
6926,7050,510,FR,2015-11-09T11:51:13.93,13,101879
6927,7051,510,FR,2015-11-09T11:51:13.93,11,101873
6928,7052,510,FR,2015-11-09T11:51:13.933,10,101869
6929,7053,510,FR,2015-11-09T11:51:13.933,9,101866
6930,7054,510,FR,2015-11-09T11:51:13.937,8,101862
6931,7055,510,FR,2015-11-09T11:51:13.94,7,101859
6932,7056,510,FR,2015-11-09T11:51:13.94,46,102062
6933,7057,510,FR,2015-11-09T11:51:13.943,51,102063
6934,7058,510,FR,2015-11-09T11:51:13.947,44,102060
6935,7059,510,FR,2015-11-09T11:51:13.947,45,102061
6936,7060,510,FR,2015-11-09T11:51:13.95,53,102058
6937,7061,510,FR,2015-11-09T11:51:13.95,52,102059
6938,7062,510,FR,2015-11-09T11:51:13.953,54,102057
6939,7063,510,FR,2015-11-09T11:51:13.957,47,102067
6940,7064,510,FR,2015-11-09T11:51:13.957,48,102066
6941,7065,510,FR,2015-11-09T11:51:13.96,49,102065
6942,7066,510,FR,2015-11-09T11:51:13.96,50,102064
6943,7067,510,FR,2015-11-09T11:51:13.963,42,102016
6944,7068,510,FR,2015-11-09T11:51:13.967,41,102017
6945,7069,510,FR,2015-11-09T11:51:13.97,40,102018
6946,7070,510,FR,2015-11-09T11:51:13.97,1,101800
6947,7071,510,FR,2015-11-09T11:51:13.98,63,102002
6948,7072,510,FR,2015-11-09T11:51:13.98,64,102003
6949,7073,510,FR,2015-11-09T11:51:13.983,62,102006
6950,7074,510,FR,2015-11-09T11:51:13.983,61,102007
6951,7075,510,FR,2015-11-09T11:51:13.987,65,102004
6952,7076,510,FR,2015-11-09T11:51:13.99,58,102010
6953,7077,510,FR,2015-11-09T11:51:13.99,57,102011
6954,7078,510,FR,2015-11-09T11:51:13.993,60,102008
6955,7079,510,FR,2015-11-09T11:51:13.997,59,102009
6956,7080,510,FR,2015-11-09T11:51:14,43,102014
6957,7081,510,FR,2015-11-09T11:51:14,39,102015
6958,7082,510,FR,2015-11-09T11:51:14.003,56,102012
6959,7083,510,FR,2015-11-09T11:51:14.007,55,102013
6960,7084,510,FR,2015-11-09T11:51:14.007,104,102226
6961,7085,510,FR,2015-11-09T11:51:14.01,26,101953
6962,7086,510,FR,2015-11-09T11:51:14.01,103,102227
6963,7087,510,FR,2015-11-09T11:51:14.013,25,101952
6964,7088,510,FR,2015-11-09T11:51:14.017,113,102224
6965,7089,510,FR,2015-11-09T11:51:14.02,27,101955
6966,7090,510,FR,2015-11-09T11:51:14.02,105,102225
6967,7091,510,FR,2015-11-09T11:51:14.023,117,102230
6968,7092,510,FR,2015-11-09T11:51:14.027,29,101957
6969,7093,510,FR,2015-11-09T11:51:14.03,112,102231
6970,7094,510,FR,2015-11-09T11:51:14.03,28,101956
6971,7095,510,FR,2015-11-09T11:51:14.033,116,102228
6972,7096,510,FR,2015-11-09T11:51:14.037,35,101959
6973,7097,510,FR,2015-11-09T11:51:14.037,118,102229
6974,7098,510,FR,2015-11-09T11:51:14.04,34,101958
6975,7099,510,FR,2015-11-09T11:51:14.04,108,102234
6976,7100,510,FR,2015-11-09T11:51:14.043,37,101961
6977,7101,510,FR,2015-11-09T11:51:14.047,109,102235
6978,7102,510,FR,2015-11-09T11:51:14.05,36,101960
6979,7103,510,FR,2015-11-09T11:51:14.05,106,102232
6980,7104,510,FR,2015-11-09T11:51:14.053,66,101963
6981,7105,510,FR,2015-11-09T11:51:14.057,107,102233
6982,7106,510,FR,2015-11-09T11:51:14.057,38,101962
6983,7107,510,FR,2015-11-09T11:51:14.06,68,101965
6984,7108,510,FR,2015-11-09T11:51:14.063,67,101964
6985,7109,510,FR,2015-11-09T11:51:14.063,110,102236
6986,7110,510,FR,2015-11-09T11:51:14.067,70,101967
6987,7111,510,FR,2015-11-09T11:51:14.07,111,102237
6988,7112,510,FR,2015-11-09T11:51:14.07,71,101966
6989,7113,510,FR,2015-11-09T11:51:14.073,99,102211
6990,7114,510,FR,2015-11-09T11:51:14.077,69,101968
6991,7115,510,FR,2015-11-09T11:51:14.077,100,102213
6992,7116,510,FR,2015-11-09T11:51:14.08,115,102212
6993,7117,510,FR,2015-11-09T11:51:14.08,114,102223
6994,7118,510,FR,2015-11-09T11:51:14.083,101,102222
6995,7119,510,FR,2015-11-09T11:51:14.087,102,102221
6996,7120,510,FR,2015-11-09T11:51:14.09,14,101935
6997,7121,510,FR,2015-11-09T11:51:14.09,33,101942
6998,7122,510,FR,2015-11-09T11:51:14.093,72,101943
6999,7123,510,FR,2015-11-09T11:51:14.093,19,101940
7000,7124,510,FR,2015-11-09T11:51:14.097,32,101941
7001,7125,510,FR,2015-11-09T11:51:14.1,17,101938
7002,7126,510,FR,2015-11-09T11:51:14.1,18,101939
7003,7127,510,FR,2015-11-09T11:51:14.103,15,101936
7004,7128,510,FR,2015-11-09T11:51:14.103,16,101937
7005,7129,510,FR,2015-11-09T11:51:14.107,23,101950
7006,7130,510,FR,2015-11-09T11:51:14.11,24,101951
7007,7131,510,FR,2015-11-09T11:51:14.11,21,101948
7008,7132,510,FR,2015-11-09T11:51:14.113,22,101949
7009,7133,510,FR,2015-11-09T11:51:14.113,31,101946
7010,7134,510,FR,2015-11-09T11:51:14.117,30,101947
7011,7135,510,FR,2015-11-09T11:51:14.12,20,101945
7012,7136,510,FR,2015-11-09T11:51:14.12,94,101895
7013,7137,510,FR,2015-11-09T11:51:14.123,91,101888
